start_id,relation,end_name
John Fenn,EDUCATED_AT,Yale University
John Fenn,EDUCATED_AT,Berea College
John Fenn,EMPLOYED_BY,Yale University
John Fenn,EMPLOYED_BY,Virginia Commonwealth University
John Fenn,IS_MEMBER_OF,American Academy of Arts and Sciences
John Fenn,IS_MEMBER_OF,National Academy of Sciences
Richard Smalley,RECEIVED,Q106746_1996
Q106746_1996,IS_INSTANCE_OF,Nobel Prize in Chemistry
Richard Smalley,IS_CITIZEN_OF,United States
Richard Smalley,WORKS_AS,chemist
Richard Smalley,WORKS_AS,professor
Richard Smalley,WORKS_AS,scientist
Richard Smalley,WORKS_IN_FIELD,organic chemistry
Richard Smalley,EDUCATED_AT,Princeton University
Richard Smalley,EDUCATED_AT,University of Chicago
Richard Smalley,EDUCATED_AT,University of Michigan
Richard Smalley,EDUCATED_AT,Hope College
Richard Smalley,EDUCATED_AT,Southwest Early College Campus
Richard Smalley,EDUCATED_AT,Southwest High School
Richard Smalley,EMPLOYED_BY,Rice University
Richard Smalley,IS_MEMBER_OF,American Physical Society
Richard Smalley,IS_MEMBER_OF,American Academy of Arts and Sciences
Richard Smalley,IS_MEMBER_OF,National Academy of Sciences
Richard Smalley,IS_MEMBER_OF,American Association for the Advancement of Science
Alan J. Heeger,RECEIVED,Q106751_2000
Q106751_2000,IS_INSTANCE_OF,Nobel Prize in Chemistry
Alan J. Heeger,IS_CITIZEN_OF,United States
Alan J. Heeger,WORKS_AS,university teacher
Alan J. Heeger,WORKS_AS,chemist
Alan J. Heeger,WORKS_AS,physicist
Alan J. Heeger,WORKS_AS,engineer
Alan J. Heeger,WORKS_IN_FIELD,physics
Alan J. Heeger,WORKS_IN_FIELD,chemistry
Alan J. Heeger,EDUCATED_AT,University of California
Alan J. Heeger,EDUCATED_AT,Berkeley
Alan J. Heeger,EDUCATED_AT,University of Nebraska–Lincoln
Alan J. Heeger,EDUCATED_AT,Omaha Central High School
Alan J. Heeger,EMPLOYED_BY,University of Pennsylvania
Alan J. Heeger,EMPLOYED_BY,University of Utah
Alan J. Heeger,EMPLOYED_BY,University of California
Alan J. Heeger,EMPLOYED_BY,Santa Barbara
Alan J. Heeger,EMPLOYED_BY,University of Geneva
Alan J. Heeger,IS_MEMBER_OF,National Academy of Engineering
Alan J. Heeger,IS_MEMBER_OF,Chinese Academy of Sciences
Alan J. Heeger,IS_MEMBER_OF,American Physical Society
Alan J. Heeger,IS_MEMBER_OF,National Academy of Sciences
James B. Sumner,RECEIVED,Q106756_1946
Q106756_1946,IS_INSTANCE_OF,Nobel Prize in Chemistry
James B. Sumner,IS_CITIZEN_OF,United States
James B. Sumner,WORKS_AS,virologist
James B. Sumner,WORKS_AS,biochemist
James B. Sumner,WORKS_AS,university teacher
James B. Sumner,WORKS_AS,chemist
James B. Sumner,WORKS_IN_FIELD,biochemistry
James B. Sumner,EDUCATED_AT,Harvard Medical School
James B. Sumner,EDUCATED_AT,Stockholm University
James B. Sumner,EDUCATED_AT,Roxbury Latin School
James B. Sumner,EDUCATED_AT,Free University of Brussels
James B. Sumner,EMPLOYED_BY,Cornell University
James B. Sumner,EMPLOYED_BY,Worcester Polytechnic Institute
James B. Sumner,IS_MEMBER_OF,American Academy of Arts and Sciences
James B. Sumner,IS_MEMBER_OF,National Academy of Sciences
James B. Sumner,IS_MEMBER_OF,American Association for the Advancement of Science
George Porter,RECEIVED,Q106762_1967
Q106762_1967,IS_INSTANCE_OF,Nobel Prize in Chemistry
George Porter,IS_CITIZEN_OF,United Kingdom
George Porter,WORKS_AS,university teacher
George Porter,WORKS_AS,chemist
George Porter,WORKS_AS,politician
George Porter,WORKS_IN_FIELD,chemical kinetics
George Porter,WORKS_IN_FIELD,chemistry
George Porter,WORKS_IN_FIELD,physical chemistry
George Porter,EDUCATED_AT,University of Leeds
George Porter,EDUCATED_AT,Trinity Academy
George Porter,EDUCATED_AT,University of Cambridge
George Porter,EDUCATED_AT,Emmanuel College
George Porter,EMPLOYED_BY,University College London
George Porter,EMPLOYED_BY,University of Sheffield
George Porter,EMPLOYED_BY,University of Cambridge
George Porter,EMPLOYED_BY,Imperial College London
George Porter,IS_MEMBER_OF,National Academy of Sciences
George Porter,IS_MEMBER_OF,Hungarian Academy of Sciences
George Porter,IS_MEMBER_OF,Royal Society
George Porter,IS_MEMBER_OF,Russian Academy of Sciences
George Porter,IS_MEMBER_OF,Göttingen Academy of Sciences and Humanities in Lower Saxony
George Porter,IS_MEMBER_OF,American Academy of Arts and Sciences
George Porter,IS_MEMBER_OF,German Academy of Sciences Leopoldina
George Porter,IS_MEMBER_OF,American Philosophical Society
George Porter,IS_MEMBER_OF,Indian National Science Academy
George Porter,IS_MEMBER_OF,Pontifical Academy of Sciences
George Porter,HOLDS_POSITION,member of the House of Lords
George Porter,HOLDS_POSITION,President of the Royal Society
Lars Onsager,RECEIVED,Q107405_1968
Q107405_1968,IS_INSTANCE_OF,Nobel Prize in Chemistry
Lars Onsager,IS_CITIZEN_OF,Norway
Lars Onsager,IS_CITIZEN_OF,Kingdom of the Netherlands
Lars Onsager,IS_CITIZEN_OF,United States
Lars Onsager,WORKS_AS,engineer
Lars Onsager,WORKS_AS,theoretical physicist
Lars Onsager,WORKS_AS,university teacher
Lars Onsager,WORKS_AS,chemist
Lars Onsager,WORKS_AS,physicist
Lars Onsager,WORKS_IN_FIELD,physical chemistry
Lars Onsager,EDUCATED_AT,Yale University
Lars Onsager,EDUCATED_AT,Norwegian Institute of Technology
Lars Onsager,EMPLOYED_BY,Brown University
Lars Onsager,EMPLOYED_BY,Leiden University
Lars Onsager,EMPLOYED_BY,Johns Hopkins University
Lars Onsager,EMPLOYED_BY,University of California
Lars Onsager,EMPLOYED_BY,San Diego
Lars Onsager,EMPLOYED_BY,ETH Zurich
Lars Onsager,EMPLOYED_BY,Yale University
Lars Onsager,IS_MEMBER_OF,American Physical Society
Lars Onsager,IS_MEMBER_OF,American Philosophical Society
Lars Onsager,IS_MEMBER_OF,American Academy of Arts and Sciences
Lars Onsager,IS_MEMBER_OF,National Academy of Sciences
Lars Onsager,IS_MEMBER_OF,Royal Swedish Academy of Sciences
Lars Onsager,IS_MEMBER_OF,Royal Society
Herbert A. Hauptman,RECEIVED,Q107422_1985
Q107422_1985,IS_INSTANCE_OF,Nobel Prize in Chemistry
Herbert A. Hauptman,IS_CITIZEN_OF,United States
Herbert A. Hauptman,WORKS_AS,crystallographer
Herbert A. Hauptman,WORKS_AS,philosopher
Herbert A. Hauptman,WORKS_AS,university teacher
Herbert A. Hauptman,WORKS_AS,mathematician
Herbert A. Hauptman,WORKS_AS,chemist
Herbert A. Hauptman,WORKS_IN_FIELD,mathematics
Herbert A. Hauptman,EDUCATED_AT,Columbia University
Herbert A. Hauptman,EDUCATED_AT,New York University
Herbert A. Hauptman,EDUCATED_AT,Johns Hopkins University
Herbert A. Hauptman,EDUCATED_AT,University of Maryland
Herbert A. Hauptman,EDUCATED_AT,City College of New York
Herbert A. Hauptman,EDUCATED_AT,University at Buffalo
Herbert A. Hauptman,EMPLOYED_BY,University at Buffalo
Herbert A. Hauptman,IS_MEMBER_OF,Polish Academy of Sciences
Herbert A. Hauptman,IS_MEMBER_OF,National Academy of Sciences
Jean-Marie Lehn,RECEIVED,Q107690_1987
Q107690_1987,IS_INSTANCE_OF,Nobel Prize in Chemistry
Jean-Marie Lehn,IS_CITIZEN_OF,France
Jean-Marie Lehn,WORKS_AS,university teacher
Jean-Marie Lehn,WORKS_AS,chemist
Jean-Marie Lehn,WORKS_AS,professor
Jean-Marie Lehn,WORKS_AS,researcher
Jean-Marie Lehn,WORKS_IN_FIELD,supramolecular chemistry
Jean-Marie Lehn,EDUCATED_AT,Harvard University
Jean-Marie Lehn,EDUCATED_AT,University of Strasbourg
Jean-Marie Lehn,EMPLOYED_BY,University of Strasbourg
Jean-Marie Lehn,EMPLOYED_BY,Collège de France
Jean-Marie Lehn,EMPLOYED_BY,Karlsruhe Institute of Technology
Jean-Marie Lehn,EMPLOYED_BY,Louis Pasteur University
Jean-Marie Lehn,EMPLOYED_BY,Harvard University
Jean-Marie Lehn,IS_MEMBER_OF,Pontifical Academy of Sciences
Jean-Marie Lehn,IS_MEMBER_OF,Academy of Sciences of Turin
Jean-Marie Lehn,IS_MEMBER_OF,Académie des sciences
Jean-Marie Lehn,IS_MEMBER_OF,inscriptions et belles-lettres de Toulouse
Jean-Marie Lehn,IS_MEMBER_OF,Haut Conseil de la science et de la technologie
Jean-Marie Lehn,IS_MEMBER_OF,French Academy of Technologies
Jean-Marie Lehn,IS_MEMBER_OF,Chinese Academy of Sciences
Jean-Marie Lehn,IS_MEMBER_OF,Koninklijke Vlaamse Academie van België voor Wetenschappen en Kunsten
Jean-Marie Lehn,IS_MEMBER_OF,Polish Academy of Sciences
Jean-Marie Lehn,IS_MEMBER_OF,American Philosophical Society
Jean-Marie Lehn,IS_MEMBER_OF,German Academy of Sciences Leopoldina
Jean-Marie Lehn,IS_MEMBER_OF,Lincean Academy
Jean-Marie Lehn,IS_MEMBER_OF,American Academy of Arts and Sciences
Jean-Marie Lehn,IS_MEMBER_OF,Göttingen Academy of Sciences and Humanities in Lower Saxony
Jean-Marie Lehn,IS_MEMBER_OF,Academy of Sciences and Literature Mainz
Jean-Marie Lehn,IS_MEMBER_OF,Academia Europaea
Jean-Marie Lehn,IS_MEMBER_OF,National Academy of Sciences
Jean-Marie Lehn,IS_MEMBER_OF,French Academy of Sciences
Jean-Marie Lehn,IS_MEMBER_OF,Hungarian Academy of Sciences
Jean-Marie Lehn,IS_MEMBER_OF,Royal Netherlands Academy of Arts and Sciences
Jean-Marie Lehn,IS_MEMBER_OF,Royal Society
Jean-Marie Lehn,IS_MEMBER_OF,American Association for the Advancement of Science
Thomas A. Steitz,RECEIVED,Q109559_2009
Q109559_2009,IS_INSTANCE_OF,Nobel Prize in Chemistry
Thomas A. Steitz,IS_CITIZEN_OF,United States
Thomas A. Steitz,WORKS_AS,molecular biologist
Thomas A. Steitz,WORKS_AS,biophysicist
Thomas A. Steitz,WORKS_AS,crystallographer
Thomas A. Steitz,WORKS_AS,biochemist
Thomas A. Steitz,WORKS_AS,university teacher
Thomas A. Steitz,WORKS_AS,biologist
Thomas A. Steitz,WORKS_AS,chemist
Thomas A. Steitz,WORKS_IN_FIELD,crystallography
Thomas A. Steitz,EDUCATED_AT,Harvard University
Thomas A. Steitz,EDUCATED_AT,Lawrence University
Thomas A. Steitz,EDUCATED_AT,Wauwatosa East High School
Thomas A. Steitz,EMPLOYED_BY,Yale School of Medicine
Thomas A. Steitz,IS_MEMBER_OF,American Academy of Arts and Sciences
Thomas A. Steitz,IS_MEMBER_OF,National Academy of Sciences
Thomas A. Steitz,IS_MEMBER_OF,Royal Society
Thomas A. Steitz,IS_MEMBER_OF,American Association for the Advancement of Science
William Giauque,RECEIVED,Q110073_1949
Q110073_1949,IS_INSTANCE_OF,Nobel Prize in Chemistry
William Giauque,IS_CITIZEN_OF,United States
William Giauque,IS_CITIZEN_OF,Canada
William Giauque,WORKS_AS,chemist
William Giauque,WORKS_AS,engineer
William Giauque,WORKS_IN_FIELD,physical chemistry
William Giauque,EDUCATED_AT,University of California
William Giauque,EDUCATED_AT,Berkeley
William Giauque,EMPLOYED_BY,University of California
William Giauque,EMPLOYED_BY,Berkeley
William Giauque,IS_MEMBER_OF,American Physical Society
William Giauque,IS_MEMBER_OF,American Philosophical Society
William Giauque,IS_MEMBER_OF,American Academy of Arts and Sciences
William Giauque,IS_MEMBER_OF,National Academy of Sciences
Hideki Shirakawa,RECEIVED,Q110916_2000
Q110916_2000,IS_INSTANCE_OF,Nobel Prize in Chemistry
Hideki Shirakawa,IS_CITIZEN_OF,Japan
Hideki Shirakawa,WORKS_AS,academic
Hideki Shirakawa,WORKS_AS,chemist
Hideki Shirakawa,WORKS_AS,professor
Hideki Shirakawa,WORKS_AS,engineer
Hideki Shirakawa,WORKS_IN_FIELD,chemistry
Hideki Shirakawa,EDUCATED_AT,University of Pennsylvania
Hideki Shirakawa,EDUCATED_AT,Tokyo Institute of Technology
Hideki Shirakawa,EMPLOYED_BY,University of Tsukuba
Hideki Shirakawa,IS_MEMBER_OF,Japan Academy
Karl Barry Sharpless,RECEIVED,Q110925_2001
Q110925_2001,IS_INSTANCE_OF,Nobel Prize in Chemistry
Karl Barry Sharpless,IS_CITIZEN_OF,United States
Karl Barry Sharpless,WORKS_AS,university teacher
Karl Barry Sharpless,WORKS_AS,chemist
Karl Barry Sharpless,WORKS_IN_FIELD,chemistry
Karl Barry Sharpless,EDUCATED_AT,Harvard University
Karl Barry Sharpless,EDUCATED_AT,Stanford University
Karl Barry Sharpless,EDUCATED_AT,Dartmouth College
Karl Barry Sharpless,EDUCATED_AT,Friends' Central School
Karl Barry Sharpless,EMPLOYED_BY,Stanford University
Karl Barry Sharpless,EMPLOYED_BY,Massachusetts Institute of Technology
Karl Barry Sharpless,EMPLOYED_BY,Scripps Research
Karl Barry Sharpless,IS_MEMBER_OF,American Academy of Arts and Sciences
Karl Barry Sharpless,IS_MEMBER_OF,National Academy of Sciences
Karl Barry Sharpless,IS_MEMBER_OF,American Association for the Advancement of Science
Karl Barry Sharpless,RECEIVED,Q110925_2022
Q110925_2022,IS_INSTANCE_OF,Nobel Prize in Chemistry
Karl Barry Sharpless,IS_CITIZEN_OF,United States
Karl Barry Sharpless,WORKS_AS,university teacher
Karl Barry Sharpless,WORKS_AS,chemist
Karl Barry Sharpless,WORKS_IN_FIELD,chemistry
Karl Barry Sharpless,EDUCATED_AT,Harvard University
Karl Barry Sharpless,EDUCATED_AT,Stanford University
Karl Barry Sharpless,EDUCATED_AT,Dartmouth College
Karl Barry Sharpless,EDUCATED_AT,Friends' Central School
Karl Barry Sharpless,EMPLOYED_BY,Stanford University
Karl Barry Sharpless,EMPLOYED_BY,Massachusetts Institute of Technology
Karl Barry Sharpless,EMPLOYED_BY,Scripps Research
Karl Barry Sharpless,IS_MEMBER_OF,American Academy of Arts and Sciences
Karl Barry Sharpless,IS_MEMBER_OF,National Academy of Sciences
Karl Barry Sharpless,IS_MEMBER_OF,American Association for the Advancement of Science
Robert Curl,RECEIVED,Q110930_1996
Q110930_1996,IS_INSTANCE_OF,Nobel Prize in Chemistry
Robert Curl,IS_CITIZEN_OF,United States
Robert Curl,WORKS_AS,university teacher
Robert Curl,WORKS_AS,chemist
Robert Curl,WORKS_IN_FIELD,chemistry
Robert Curl,EDUCATED_AT,University of California
Robert Curl,EDUCATED_AT,Berkeley
Robert Curl,EDUCATED_AT,Rice University
Robert Curl,EDUCATED_AT,William Adams High School
Robert Curl,EDUCATED_AT,Thomas Jefferson High School
Robert Curl,EMPLOYED_BY,Harvard University
Robert Curl,EMPLOYED_BY,Rice University
Robert Curl,IS_MEMBER_OF,American Academy of Arts and Sciences
Robert Curl,IS_MEMBER_OF,National Academy of Sciences
William Lipscomb,RECEIVED,Q110935_1976
Q110935_1976,IS_INSTANCE_OF,Nobel Prize in Chemistry
William Lipscomb,IS_CITIZEN_OF,United States
William Lipscomb,WORKS_AS,university teacher
William Lipscomb,WORKS_AS,chemist
William Lipscomb,WORKS_IN_FIELD,chemistry
William Lipscomb,WORKS_IN_FIELD,biochemistry
William Lipscomb,EDUCATED_AT,California Institute of Technology
William Lipscomb,EDUCATED_AT,University of Kentucky
William Lipscomb,EMPLOYED_BY,Harvard University
William Lipscomb,EMPLOYED_BY,University of Minnesota
William Lipscomb,IS_MEMBER_OF,International Academy of Quantum Molecular Science
William Lipscomb,IS_MEMBER_OF,American Physical Society
William Lipscomb,IS_MEMBER_OF,American Academy of Arts and Sciences
William Lipscomb,IS_MEMBER_OF,National Academy of Sciences
William Lipscomb,IS_MEMBER_OF,Royal Netherlands Academy of Arts and Sciences
Alan MacDiarmid,RECEIVED,Q110942_2000
Q110942_2000,IS_INSTANCE_OF,Nobel Prize in Chemistry
Alan MacDiarmid,IS_CITIZEN_OF,New Zealand
Alan MacDiarmid,IS_CITIZEN_OF,United States
Alan MacDiarmid,WORKS_AS,university teacher
Alan MacDiarmid,WORKS_AS,chemist
Alan MacDiarmid,WORKS_AS,engineer
Alan MacDiarmid,WORKS_IN_FIELD,chemistry
Alan MacDiarmid,EDUCATED_AT,University of Cambridge
Alan MacDiarmid,EDUCATED_AT,University of Wisconsin–Madison
Alan MacDiarmid,EDUCATED_AT,Sidney Sussex College
Alan MacDiarmid,EDUCATED_AT,Hutt Valley High School
Alan MacDiarmid,EDUCATED_AT,Victoria University of Wellington
Alan MacDiarmid,EDUCATED_AT,Weir House
Alan MacDiarmid,EMPLOYED_BY,University of Pennsylvania
Alan MacDiarmid,EMPLOYED_BY,University of St Andrews
Alan MacDiarmid,EMPLOYED_BY,University of Wisconsin–Madison
Alan MacDiarmid,EMPLOYED_BY,University of Texas at Dallas
Alan MacDiarmid,IS_MEMBER_OF,National Academy of Sciences
Alan MacDiarmid,IS_MEMBER_OF,Royal Society
William Standish Knowles,RECEIVED,Q110947_2001
Q110947_2001,IS_INSTANCE_OF,Nobel Prize in Chemistry
William Standish Knowles,IS_CITIZEN_OF,United States
William Standish Knowles,WORKS_AS,researcher
William Standish Knowles,WORKS_AS,chemist
William Standish Knowles,WORKS_IN_FIELD,chemistry
William Standish Knowles,EDUCATED_AT,Harvard University
William Standish Knowles,EDUCATED_AT,Columbia University
William Standish Knowles,EDUCATED_AT,Phillips Academy
William Standish Knowles,EDUCATED_AT,Berkshire School
William Standish Knowles,EMPLOYED_BY,Monsanto
William Standish Knowles,IS_MEMBER_OF,National Academy of Sciences
Stanford Moore,RECEIVED,Q110952_1972
Q110952_1972,IS_INSTANCE_OF,Nobel Prize in Chemistry
Stanford Moore,IS_CITIZEN_OF,United States
Stanford Moore,WORKS_AS,biochemist
Stanford Moore,WORKS_AS,university teacher
Stanford Moore,WORKS_AS,chemist
Stanford Moore,WORKS_IN_FIELD,biochemistry
Stanford Moore,WORKS_IN_FIELD,chromatography
Stanford Moore,WORKS_IN_FIELD,ribonuclease
Stanford Moore,EDUCATED_AT,Vanderbilt University
Stanford Moore,EDUCATED_AT,University of Wisconsin–Madison
Stanford Moore,EDUCATED_AT,University School of Nashville
Stanford Moore,EMPLOYED_BY,Vanderbilt University
Stanford Moore,EMPLOYED_BY,The Rockefeller University
Stanford Moore,EMPLOYED_BY,Office of Scientific Research and Development
Stanford Moore,IS_MEMBER_OF,Royal Academy of Medicine of Belgium
Stanford Moore,IS_MEMBER_OF,American Academy of Arts and Sciences
Stanford Moore,IS_MEMBER_OF,National Academy of Sciences
Kurt Wüthrich,RECEIVED,Q110957_2002
Q110957_2002,IS_INSTANCE_OF,Nobel Prize in Chemistry
Kurt Wüthrich,IS_CITIZEN_OF,Switzerland
Kurt Wüthrich,WORKS_AS,chemist
Kurt Wüthrich,WORKS_AS,biophysicist
Kurt Wüthrich,WORKS_AS,university teacher
Kurt Wüthrich,WORKS_IN_FIELD,mathematics
Kurt Wüthrich,WORKS_IN_FIELD,physics
Kurt Wüthrich,WORKS_IN_FIELD,chemistry
Kurt Wüthrich,EDUCATED_AT,University of Bern
Kurt Wüthrich,EDUCATED_AT,University of Basel
Kurt Wüthrich,EMPLOYED_BY,ShanghaiTech University
Kurt Wüthrich,EMPLOYED_BY,ETH Zurich
Kurt Wüthrich,EMPLOYED_BY,Duke University
Kurt Wüthrich,EMPLOYED_BY,University of Edinburgh
Kurt Wüthrich,IS_MEMBER_OF,Indian National Science Academy
Kurt Wüthrich,IS_MEMBER_OF,European Molecular Biology Organization
Kurt Wüthrich,IS_MEMBER_OF,German Academy of Sciences Leopoldina
Kurt Wüthrich,IS_MEMBER_OF,American Academy of Arts and Sciences
Kurt Wüthrich,IS_MEMBER_OF,Academia Europaea
Kurt Wüthrich,IS_MEMBER_OF,North Rhine-Westphalia Academy for Sciences and Arts
Kurt Wüthrich,IS_MEMBER_OF,National Academy of Sciences
Kurt Wüthrich,IS_MEMBER_OF,Hungarian Academy of Sciences
Kurt Wüthrich,IS_MEMBER_OF,French Academy of Sciences
Kurt Wüthrich,IS_MEMBER_OF,Royal Society
Kurt Wüthrich,IS_MEMBER_OF,American Association for the Advancement of Science
Koichi Tanaka,RECEIVED,Q110963_2002
Q110963_2002,IS_INSTANCE_OF,Nobel Prize in Chemistry
Koichi Tanaka,IS_CITIZEN_OF,Japan
Koichi Tanaka,WORKS_AS,university teacher
Koichi Tanaka,WORKS_AS,chemist
Koichi Tanaka,WORKS_AS,engineer
Koichi Tanaka,WORKS_IN_FIELD,chemistry
Koichi Tanaka,EDUCATED_AT,Tohoku University
Koichi Tanaka,EDUCATED_AT,Toyama City Shimazono Junior High School
Koichi Tanaka,EDUCATED_AT,Toyama Chubu High school
Koichi Tanaka,EMPLOYED_BY,University of Tokyo
Koichi Tanaka,EMPLOYED_BY,Shimadzu Corp.
Koichi Tanaka,EMPLOYED_BY,Tohoku University
Koichi Tanaka,EMPLOYED_BY,University of Tsukuba
Koichi Tanaka,EMPLOYED_BY,Ehime University
Koichi Tanaka,IS_MEMBER_OF,Japan Academy
Koichi Tanaka,IS_MEMBER_OF,Science Council of Japan
F. Sherwood Rowland,RECEIVED,Q111190_1995
Q111190_1995,IS_INSTANCE_OF,Nobel Prize in Chemistry
F. Sherwood Rowland,IS_CITIZEN_OF,United States
F. Sherwood Rowland,WORKS_AS,author
F. Sherwood Rowland,WORKS_AS,environmental chemist
F. Sherwood Rowland,WORKS_AS,university teacher
F. Sherwood Rowland,WORKS_AS,chemist
F. Sherwood Rowland,WORKS_IN_FIELD,chemistry
F. Sherwood Rowland,WORKS_IN_FIELD,environmental chemistry
F. Sherwood Rowland,EDUCATED_AT,University of Chicago
F. Sherwood Rowland,EDUCATED_AT,Ohio Wesleyan University
F. Sherwood Rowland,EMPLOYED_BY,University of California
F. Sherwood Rowland,EMPLOYED_BY,Irvine
F. Sherwood Rowland,EMPLOYED_BY,Princeton University
F. Sherwood Rowland,EMPLOYED_BY,University of Kansas
F. Sherwood Rowland,IS_MEMBER_OF,National Academy of Sciences
F. Sherwood Rowland,IS_MEMBER_OF,Royal Society
F. Sherwood Rowland,IS_MEMBER_OF,American Association for the Advancement of Science
F. Sherwood Rowland,IS_MEMBER_OF,American Physical Society
F. Sherwood Rowland,IS_MEMBER_OF,American Academy of Arts and Sciences
F. Sherwood Rowland,IS_MEMBER_OF,American Philosophical Society
Susumu Kitagawa,RECEIVED,Q11401680_2025
